517,1,113.345831,23.136143,8.089695787,11:36.3
518,1,113.3458,23.136078,7.975752996,11:37.3
519,1,113.345772,23.136012,7.876873265,11:38.3
520,1,113.345751,23.135947,7.725355942,11:39.3
521,1,113.345736,23.135882,7.578102376,11:40.3
522,1,113.345721,23.135818,7.49193403,11:41.3
523,1,113.345706,23.135754,7.513240816,11:42.3
524,1,113.345694,23.135688,7.592716486,11:43.3
525,1,113.345682,23.13562,7.78917728,11:44.3
526,1,113.34567,23.135551,7.90036235,11:45.3
527,1,113.345659,23.135483,7.760584587,11:46.3
528,1,113.345647,23.135415,7.7567612,11:47.3
529,1,113.345635,23.135347,7.774161034,11:48.3
530,1,113.345625,23.13528,7.724602959,11:49.3
531,1,113.345614,23.135211,7.911298228,11:50.3
532,1,113.345606,23.13514,7.954357113,11:51.3
533,1,113.345606,23.13507,7.755230813,11:52.3
534,1,113.345606,23.135,7.562118822,11:53.3
535,1,113.345606,23.13493,7.73868089,11:54.3
536,1,113.345606,23.134862,7.542313263,11:55.3
537,1,113.345609,23.134796,7.393560497,11:56.3
538,1,113.345612,23.134728,7.500747761,11:57.3
539,1,113.345615,23.13466,7.483402142,11:58.3
540,1,113.345619,23.134594,7.297294222,11:59.3
541,1,113.345622,23.134529,7.205825001,12:00.3
542,1,113.345625,23.134464,7.09436824,12:01.3
